Zeit (TT-MM hh:mm),Wärme gesamt (kW),Kälte gesamt (kW),Strom gesamt (kW),Zone 1-Raumwärme (kW),Zone 1-Trinkwarmwasser (kW),Zone 1-Klimatisierung (kW),Zone 1-Prozesskälte (kW),Zone 1-Nutzerstrom (kW),Zone 1-Elektromobilität (kW)
10-08 08:00,51.8,0.0,0.0,5.199999809265137,46.599998474121094,0,0,0,0
10-08 09:00,62.1,0.0,0.0,5.0,57.099998474121094,0,0,0,0
10-08 10:00,69.7,0.0,0.0,5.300000190734863,64.4000015258789,0,0,0,0
10-08 11:00,72.7,0.0,0.0,6.0,66.69999694824219,0,0,0,0
10-08 12:00,71.0,0.0,0.0,6.199999809265137,64.80000305175781,0,0,0,0
10-08 13:00,78.4,0.0,0.0,6.800000190734863,71.5999984741211,0,0,0,0
10-08 14:00,71.2,0.0,0.0,5.800000190734863,65.4000015258789,0,0,0,0
10-08 15:00,71.5,0.0,0.0,5.599999904632568,66.0,0,0,0,0
10-08 16:00,74.1,0.0,0.0,6.099999904632568,68.0,0,0,0,0
10-08 17:00,57.8,0.0,0.0,5.599999904632568,52.20000076293945,0,0,0,0
10-08 18:00,49.3,0.0,0.0,5.800000190734863,43.400001525878906,0,0,0,0
10-08 19:00,37.7,0.0,0.0,5.199999809265137,32.5,0,0,0,0
10-08 20:00,26.5,0.0,0.0,4.5,22.0,0,0,0,0
10-08 21:00,22.7,0.0,0.0,4.5,18.200000762939453,0,0,0,0
10-08 22:00,14.4,0.0,0.0,3.9000000953674316,10.5,0,0,0,0
10-08 23:00,16.0,0.0,0.0,6.5,9.5,0,0,0,0
11-08 00:00,20.6,0.0,0.0,13.199999809265137,7.400000095367432,0,0,0,0
11-08 01:00,27.1,0.0,0.0,19.399999618530273,7.699999809265137,0,0,0,0
11-08 02:00,27.1,0.0,0.0,19.399999618530273,7.699999809265137,0,0,0,0
11-08 03:00,24.6,0.0,0.0,17.600000381469727,7.0,0,0,0,0
11-08 04:00,28.9,0.0,0.0,19.600000381469727,9.300000190734863,0,0,0,0
11-08 05:00,31.8,0.0,0.0,20.200000762939453,11.600000381469727,0,0,0,0
11-08 06:00,39.9,0.0,0.0,16.0,23.899999618530273,0,0,0,0
11-08 07:00,62.4,0.0,0.0,18.5,43.900001525878906,0,0,0,0
11-08 08:00,62.4,0.0,0.0,7.900000095367432,54.400001525878906,0,0,0,0
11-08 09:00,74.6,0.0,0.0,7.699999809265137,66.9000015258789,0,0,0,0
11-08 10:00,81.0,0.0,0.0,8.100000381469727,72.9000015258789,0,0,0,0
11-08 11:00,84.4,0.0,0.0,9.199999809265137,75.19999694824219,0,0,0,0
11-08 12:00,88.3,0.0,0.0,10.100000381469727,78.19999694824219,0,0,0,0
11-08 13:00,77.8,0.0,0.0,8.899999618530273,68.9000015258789,0,0,0,0
11-08 14:00,91.1,0.0,0.0,9.800000190734863,81.30000305175781,0,0,0,0
11-08 15:00,89.7,0.0,0.0,9.199999809265137,80.5,0,0,0,0
11-08 16:00,88.2,0.0,0.0,9.5,78.69999694824219,0,0,0,0
11-08 17:00,67.5,0.0,0.0,8.300000190734863,59.20000076293945,0,0,0,0
11-08 18:00,58.1,0.0,0.0,8.5,49.599998474121094,0,0,0,0
11-08 19:00,49.5,0.0,0.0,8.0,41.5,0,0,0,0
11-08 20:00,39.6,0.0,0.0,7.400000095367432,32.20000076293945,0,0,0,0
11-08 21:00,32.1,0.0,0.0,13.399999618530273,18.700000762939453,0,0,0,0
11-08 22:00,30.3,0.0,0.0,18.399999618530273,11.800000190734863,0,0,0,0
11-08 23:00,22.7,0.0,0.0,13.600000381469727,9.100000381469727,0,0,0,0
12-08 00:00,18.6,0.0,0.0,11.699999809265137,6.900000095367432,0,0,0,0
